State,Sector,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CA,"Agriculture, forestry, fishing and hunting",18233.0,16787.4,17459.0,18018.3,17706.8,18551.2,21089.6,25234.9,25239.1,24270.6,28327.5,26060.7,25265.4,28687.0,32784.5,34377.2,37986.6,40986.0,37996.6,37079.4,39278.7,38575.7,39295.6
CA,"Mining, quarrying, and oil and gas extraction",6641.7,4465.1,4841.3,7146.3,6427.8,5926.4,7008.6,9141.0,12711.9,17722.2,21459.4,25724.8,17929.5,18350.5,20556.3,21345.6,19396.6,17361.0,9089.3,7414.6,8955.1,10480.6,8837.6
CA,Utilities,16948.6,16517.1,18013.8,18564.0,14644.9,20252.6,20993.0,20786.1,21006.5,25232.5,25458.5,25002.5,27489.7,28563.6,29969.3,29432.7,31077.6,32085.6,33253.7,34055.5,37603.9,39589.7,41686.0
CA,Construction,35705.5,42298.2,47722.2,54562.0,58705.4,59869.9,66909.1,81008.3,92280.6,97674.3,94651.3,76877.1,65367.9,61607.1,58911.2,64000.5,72445.2,78081.4,87926.4,96019.7,103866.8,112727.3,119484.5
CA,Manufacturing,156063.4,163232.2,178924.9,205878.9,177792.2,162314.6,176910.4,183888.5,208693.5,222715.1,233541.6,249822.9,232710.1,227160.9,225342.1,236789.8,250455.8,264550.6,279845.4,284575.5,303429.5,320309.0,324429.2
CA,Wholesale trade,63261.3,68166.6,70492.0,75711.5,76136.7,76299.4,79952.8,84734.0,93290.1,101915.7,108303.9,109243.3,99389.0,106653.0,117444.4,120096.6,127913.5,138933.9,152035.6,147566.9,153768.1,156254.6,166877.7
CA,Retail trade,76994.2,83690.0,88813.0,95826.8,99000.8,102986.5,108623.2,115040.4,121255.8,126458.1,123280.3,115308.9,109518.9,113860.3,116227.4,122246.8,129592.2,132816.6,139247.4,140757.5,144620.9,146159.9,154425.5
CA,Transportation and warehousing,28964.8,30629.2,31208.3,33724.6,33587.6,33554.4,34577.7,38568.5,40122.2,45704.9,45312.7,45429.2,42744.9,45962.1,47465.0,48339.7,51442.0,55244.1,61074.7,67086.7,71271.6,78160.1,89883.6
CA,Information,64378.5,72684.0,88650.1,84930.3,92900.2,100884.9,105080.7,117147.7,119919.8,127129.8,137110.4,141853.0,131034.8,146938.4,151320.9,153395.2,182881.3,192630.9,219737.4,243381.7,268600.2,280143.8,300506.9
CA,Finance and insurance,47553.5,55708.3,58747.0,64249.9,76858.5,83896.8,90992.8,86856.4,95095.1,103445.3,99440.3,80768.1,92780.1,94895.3,98468.1,111042.3,111612.3,121513.8,125980.0,134406.6,150498.4,153541.8,154660.1
CA,Real estate and rental and leasing,162446.4,169945.5,184511.1,195231.9,204902.0,221834.0,238281.2,258354.1,283427.8,301979.6,315699.6,326168.3,317475.3,321531.8,337036.4,351302.0,373824.6,399129.3,424600.8,446316.7,476057.5,507268.6,538366.8
CA,"Professional, scientific, and technical services",75489.4,82575.4,94644.3,111623.4,112880.8,113283.5,117234.1,121800.7,131314.6,142667.6,155446.2,174788.7,164346.1,170057.2,182545.9,199516.2,196554.5,210393.7,228747.6,231913.4,243431.8,263056.8,281800.8
CA,Management of companies and enterprises,20541.7,23939.5,25971.5,32061.6,27985.1,25296.7,25446.5,26220.7,24836.9,25696.4,26722.8,26430.0,25229.7,26563.3,28547.8,30049.7,34023.2,35911.5,37804.3,39355.9,40464.1,46184.4,46791.5
CA,Administrative and support and waste management and remediation services,29643.0,31358.6,33650.3,38214.0,40902.3,41430.8,44234.9,47752.2,50987.3,54562.5,59345.5,60107.8,55795.1,58491.8,61068.0,64173.0,62933.9,66746.1,70559.4,76855.7,83105.0,85821.0,90271.0
CA,Educational services,7976.1,8222.3,9045.4,9852.1,10752.4,11602.9,12958.0,14438.7,14862.4,16139.9,16981.5,19080.5,21499.0,23110.8,24263.7,25460.5,26095.8,27792.5,28729.6,30309.2,31042.8,32468.2,33916.0
CA,Health care and social assistance,53656.0,56244.7,59495.4,63374.4,68159.7,75510.5,80800.2,86798.4,90722.1,96645.3,101731.1,112247.2,119531.2,124470.6,130340.6,137029.6,142012.9,146723.2,156978.4,167157.3,174807.8,184023.2,195204.3
CA,"Arts, entertainment, and recreation",13508.3,14373.1,15801.6,17580.5,17804.8,19517.5,22780.8,24091.5,25038.7,26168.7,26424.0,27504.6,26991.9,28074.1,29760.1,32510.6,32909.7,35353.8,35547.5,37789.0,39123.8,42014.3,44527.5
CA,Accommodation and food services,27224.4,30001.7,32756.6,36061.7,37622.0,40408.4,42040.3,45379.6,45615.9,48985.0,49892.7,50498.7,48260.8,49242.3,51931.7,54534.7,58147.6,65194.7,74179.0,80166.5,84456.0,88202.0,95225.8
CA,Other services (except government and government enterprises),31178.1,34309.9,35808.4,39050.2,35584.3,38421.1,37670.9,39632.4,41547.1,43605.1,43867.3,42850.5,41602.3,41625.2,42272.4,43877.0,45003.1,48142.8,50228.3,51182.8,53678.9,56050.0,59280.4
CA,Government and government enterprises,134919.3,142795.6,151178.1,164503.9,177197.4,187499.6,196975.0,205554.6,214681.5,226132.5,242324.3,254420.9,254309.2,257666.8,263081.0,264569.9,275202.3,289486.5,306081.7,317710.1,322977.7,334052.0,347329.9
CO,All industry total,136916.6,150364.4,164132.0,180693.3,187546.2,191062.2,196768.6,204374.6,220307.4,231256.3,246151.0,255830.2,248669.1,255660.7,264310.2,273593.9,288383.5,305690.9,317992.4,327757.3,348175.5,372452.9,392986.0
CO,"Agriculture, forestry, fishing and hunting",1490.4,1532.7,1525.7,1484.8,1838.7,1512.7,1565.8,2043.3,2079.0,1938.8,2447.5,2182.3,2041.4,2288.2,2801.2,2559.7,2662.4,2719.0,2781.1,2591.1,2336.2,2494.4,2970.4
CO,"Mining, quarrying, and oil and gas extraction",1884.1,1809.3,1792.4,2419.3,2747.4,2656.3,4310.8,5704.9,9516.5,10959.2,11277.4,15819.5,10666.4,11662.2,13309.9,12347.3,13641.7,16423.9,10542.4,8502.9,11148.6,13788.9,12074.8
CO,Utilities,2054.1,1970.6,2180.9,2166.9,2340.9,2241.5,2480.4,2798.2,2877.0,3446.5,3083.6,3318.9,3297.9,3878.8,3978.0,3765.3,3718.4,4029.2,4057.0,3955.8,3892.4,3939.4,4225.3
CO,Construction,6937.1,8550.8,9684.8,11297.5,12032.9,11853.0,11559.3,12049.8,13191.8,13855.3,14268.9,13589.7,11463.6,9330.8,9476.7,10082.8,12369.6,14728.2,16443.2,18097.4,19762.6,21658.3,22845.1
CO,Manufacturing,14383.1,14523.1,14529.4,15865.5,14499.4,14876.4,14526.6,15775.5,16887.3,18293.2,19326.5,19284.9,19855.2,20169.8,20545.4,20770.2,21248.3,22306.2,23310.9,22838.8,24245.7,25738.3,26523.7
CO,Wholesale trade,8002.5,8694.8,9111.6,10551.2,10364.8,10085.4,10156.2,10621.5,11569.5,12521.3,13717.3,14373.2,13403.3,14090.8,14668.3,15823.4,16684.1,17793.5,18697.4,18868.6,19780.4,20706.6,21936.9
CO,Retail trade,8890.1,9769.2,10391.3,11047.0,11713.6,11987.9,12219.6,12636.1,13350.0,13748.5,14136.1,13949.4,13617.8,13977.5,14125.8,14809.7,15409.9,16055.1,17083.8,18013.9,18815.0,19505.9,20433.4
CO,Transportation and warehousing,3976.9,4503.2,4530.8,4919.3,4629.4,4745.3,5167.9,5899.0,6540.1,5673.6,6805.4,6736.3,6537.2,6946.8,6885.7,7758.3,10005.7,11067.8,12182.7,11680.4,12021.6,13291.9,14574.6
CO,Information,10372.4,13730.7,16700.5,18144.6,17634.8,16902.7,16650.7,16085.4,16777.6,17556.2,19179.5,19390.3,18633.8,18777.0,18777.3,17911.0,19081.5,18938.3,18149.1,18031.4,18643.1,20734.3,22844.8
CO,Finance and insurance,7288.4,8500.2,9543.8,10727.8,11883.2,11923.3,12323.7,11875.8,13480.0,13619.0,14054.3,11709.5,13327.2,13674.9,13842.7,15555.6,15925.7,16252.8,17441.5,18867.8,19010.4,20896.4,21638.6
CO,Real estate and rental and leasing,20258.9,22044.6,24594.0,26877.5,29340.3,30687.4,31048.4,29833.5,29503.4,30701.9,33472.5,34835.2,34174.0,35585.9,37701.7,38536.8,39801.7,41171.9,44811.5,48523.3,52383.7,55817.8,59243.4
CO,"Professional, scientific, and technical services",9968.7,11060.0,12390.2,13865.8,14548.3,14406.7,15016.2,16068.4,17511.6,19006.8,21008.7,23091.5,22707.5,23543.4,24485.7,25730.3,27052.1,28373.6,29851.0,31209.7,33032.1,35514.9,38772.0
CO,Management of companies and enterprises,1088.4,1291.6,1670.0,2349.8,1987.7,1965.8,2346.6,2969.4,3446.8,3895.2,4429.6,4349.0,4636.9,5077.5,5347.0,6486.9,5963.3,6384.6,6880.8,6327.2,7673.2,7440.2,8352.6
CO,Administrative and support and waste management and remediation services,4223.6,4416.6,4962.1,5587.8,5805.9,5753.0,6052.6,6459.5,7007.2,7358.3,7983.5,8172.5,7531.7,7751.4,7871.4,8458.5,8583.8,9209.4,9622.9,9957.8,10746.8,11496.1,12162.0
CO,Educational services,729.5,762.4,885.5,1021.7,1155.5,1169.3,1304.4,1474.4,1571.1,1701.2,1793.5,1988.1,2205.7,2404.1,2454.0,2601.8,2690.7,2831.6,2898.5,3086.7,3157.3,3306.0,3453.2
CO,Health care and social assistance,6961.4,7248.1,7566.4,8234.9,9160.3,9958.0,10595.2,11258.9,11758.2,12377.3,13180.3,14411.7,15484.5,16049.2,16621.5,17372.3,17849.9,18786.8,20197.5,21512.4,22332.8,23351.3,24363.1
CO,"Arts, entertainment, and recreation",1733.1,1814.8,1994.7,2226.2,2146.6,2319.4,2301.7,2115.0,2376.4,2476.9,2598.1,2786.7,2818.3,2972.7,3123.3,3259.6,4165.1,4780.3,5399.7,5779.1,6050.1,6162.5,6400.9
CO,Accommodation and food services,3986.7,4313.8,4822.2,5316.8,5592.8,5825.8,5848.7,6384.7,6984.3,7400.3,7763.5,7964.2,7586.3,7772.6,8211.3,8805.6,9378.9,9662.7,10867.9,11408.8,12311.9,13000.1,13767.5
CO,Other services (except government and government enterprises),3718.8,4170.0,4441.7,4783.7,4640.7,4968.5,5067.8,5239.1,5476.9,5683.0,5856.3,5948.8,5815.1,5798.9,5905.8,6237.8,6485.4,6920.2,7311.1,7572.5,7912.4,8438.0,8954.5
CO,Government and government enterprises,18968.6,19658.1,20814.1,21805.2,23483.1,25223.9,26226.1,27082.1,28402.8,29043.9,29768.5,31928.4,32865.2,33908.4,34177.4,34721.0,35665.3,37255.7,39462.5,40931.9,42919.3,45171.6,47449.2
CT,All industry total,138548.4,145432.7,152353.9,165822.4,172834.5,176191.6,181230.3,198282.4,208660.9,222914.3,237397.6,240576.2,236921.6,238051.6,236816.3,244114.4,244127.5,248778.9,262372.7,266747.3,272569.9,279782.3,287822.2
CT,"Agriculture, forestry, fishing and hunting",298.9,316.0,324.4,384.9,356.2,321.9,334.6,379.7,366.7,352.3,377.1,385.1,353.8,375.2,375.6,409.3,427.0,352.0,371.1,322.2,348.6,334.8,389.2
CT,"Mining, quarrying, and oil and gas extraction",61.3,79.1,79.0,90.8,98.1,99.5,116.8,115.0,120.0,151.4,162.2,124.6,109.6,152.8,131.5,155.9,145.8,174.9,236.1,311.1,190.6,201.4,192.0
CT,Utilities,2727.4,2627.5,2854.2,2821.9,2731.2,2531.0,2761.7,3124.4,3653.3,4047.3,4324.9,4691.1,4930.3,4612.1,4346.3,4792.4,4860.1,5234.1,4741.3,4324.4,4319.7,4603.8,4827.9
CT,Construction,4207.1,4505.8,4893.5,5506.7,5827.9,5628.4,5942.6,6795.5,7460.2,7996.7,8337.6,7523.9,6974.4,6488.0,6388.9,6630.3,6662.7,6886.6,7404.9,7811.3,7973.4,8193.2,8513.9
CT,Manufacturing,21747.7,22058.8,22830.8,23223.5,23662.4,25948.5,26296.9,30825.8,31566.8,37561.6,38602.0,38748.1,28898.2,29178.4,28429.3,29014.9,30237.1,29296.3,29958.5,27718.3,28544.3,28792.4,29662.8
CT,Wholesale trade,7875.8,8215.3,8251.8,9044.9,9083.0,8865.7,9303.0,9956.9,11094.2,12183.8,12886.7,13800.9,13342.1,14301.4,14758.8,15964.0,15839.2,15572.4,15803.4,14979.0,14497.8,14526.2,14438.2
CT,Retail trade,8894.4,9453.2,9787.5,10387.6,10846.8,11063.3,11488.9,11609.6,11968.8,11748.8,11714.8,11437.5,11264.0,11353.5,11730.4,12464.8,12718.7,12931.3,13206.1,13240.2,13348.6,13864.4,14469.9
CT,Transportation and warehousing,2305.7,2455.5,2512.8,2754.3,2706.5,2721.2,2978.4,3208.2,3391.3,3599.7,4111.2,4032.3,3781.4,3630.8,3734.2,3832.7,3930.2,4334.2,5508.8,5335.2,5251.3,5243.1,5645.6
CT,Information,5983.6,6375.8,6649.0,6230.5,6609.6,6916.8,7254.6,7829.4,8604.6,8999.5,10240.2,10796.9,10576.2,10544.6,10432.9,10075.8,11744.2,11664.2,13430.8,14227.1,13975.0,14619.3,16143.3
CT,Finance and insurance,17984.2,20313.9,20305.0,25608.3,26104.7,23989.6,24844.8,29128.6,30412.5,33482.1,36981.3,29853.1,34998.6,33981.9,31475.8,33588.9,29669.9,32054.6,37632.4,40876.2,44013.1,43850.9,42414.8
CT,Real estate and rental and leasing,18731.7,19006.8,20475.4,21807.8,24440.7,25647.4,24958.6,27075.8,28532.4,27898.3,30166.2,35308.3,38361.1,38841.3,38759.1,36978.0,36165.4,35587.9,36163.7,37688.5,38344.8,41181.7,43007.1
CT,"Professional, scientific, and technical services",9132.1,9713.9,10503.2,11637.6,12357.5,12370.7,12625.2,12975.1,13296.0,13745.7,14677.7,16185.9,15065.9,15059.0,15446.0,15907.1,15953.6,16997.9,17689.1,18148.6,18549.2,19092.2,20048.6
CT,Management of companies and enterprises,3382.5,3997.9,4240.5,4693.5,4197.3,3774.5,4195.3,4405.2,4483.3,4950.7,5664.7,5327.8,5244.3,5300.6,5455.5,6437.8,6655.4,6906.5,7045.7,7094.9,6628.8,6776.2,6994.0
CT,Administrative and support and waste management and remediation services,3191.2,3393.5,3536.6,3900.0,4122.7,4136.9,4351.1,4642.2,5100.4,5424.4,6117.0,6278.5,5399.3,5673.9,5753.0,6367.8,6446.4,6808.1,7040.5,7033.9,7412.3,7508.3,7679.4
CT,Educational services,2090.8,2131.5,2270.2,2482.2,2541.5,2673.0,2960.8,3228.4,3261.2,3502.6,3756.9,4215.8,4787.9,5032.1,5159.7,5390.6,5507.7,5762.3,5845.6,6073.8,6132.2,6393.6,6868.8
CT,Health care and social assistance,9352.1,9449.1,9972.2,10612.1,11436.5,12240.8,12834.9,13529.6,14083.1,14854.0,15574.3,17034.3,17840.2,18286.6,18669.9,19470.6,19725.3,20149.8,20435.9,21052.7,21503.3,22151.4,23087.0
CT,"Arts, entertainment, and recreation",1358.1,1351.7,1450.0,1607.6,1604.4,1686.6,1860.6,1985.6,2053.8,2095.6,2017.1,2070.7,2213.8,2181.5,2265.5,2562.6,2466.7,2501.9,2375.6,2483.6,2412.0,2507.7,2562.4
CT,Accommodation and food services,2654.3,2682.4,2995.4,3302.3,3376.0,3626.6,3675.5,3778.5,3861.1,4005.9,4047.4,4267.6,4449.3,4709.2,4917.1,5329.3,5365.0,5114.7,5835.0,6251.7,6640.5,6712.2,6981.9
CT,Other services (except government and government enterprises),3313.0,3428.2,3599.2,3944.2,3724.7,3989.4,3946.1,4126.1,4403.9,4582.7,4619.9,4405.2,4353.4,4306.8,4312.1,4493.7,4547.6,4764.5,4883.4,4911.9,5066.4,5391.3,5645.9
CT,Government and government enterprises,13256.6,13876.8,14823.1,15781.8,17006.8,17959.8,18500.1,19563.0,20947.4,21731.0,23018.4,24088.6,23977.9,24041.6,24274.6,24248.0,25059.6,25684.6,26764.6,26862.8,27418.2,27838.3,28249.5
DE,All industry total,33400.0,37065.1,40427.3,43515.9,46555.9,45828.2,47731.3,51337.7,52028.2,54956.7,56281.3,54777.6,57267.3,57986.7,60821.8,61866.7,61007.5,67549.8,71547.8,69284.2,69899.4,74186.7,77082.4
DE,"Agriculture, forestry, fishing and hunting",194.7,227.0,215.0,227.4,287.3,167.6,266.1,396.4,411.8,325.2,337.8,334.9,398.0,379.6,371.0,417.0,581.3,644.1,486.8,429.5,601.0,618.7,500.3
DE,"Mining, quarrying, and oil and gas extraction",11.8,11.2,11.3,11.9,10.3,9.1,5.1,4.9,1.8,1.4,0.5,0.8,0.7,1.3,0.1,0.5,2.8,3.1,3.6,3.6,4.3,6.0,6.2
DE,Utilities,591.4,572.6,620.8,566.3,578.5,611.3,606.9,656.3,633.7,813.2,837.2,822.6,880.4,958.1,917.4,869.0,881.6,1018.5,1042.3,1046.7,1047.8,1030.8,1069.4
DE,Construction,1263.8,1371.1,1551.4,1626.4,1620.8,1664.6,1753.7,2106.9,2351.5,2500.1,2325.7,2252.3,1847.8,1588.9,1706.8,1727.2,1854.9,2081.9,2371.3,2532.4,2713.3,2847.9,3014.4
DE,Manufacturing,3958.2,4058.5,4370.1,4256.3,4185.4,3355.5,3497.3,4641.1,4566.5,4907.3,5307.7,4468.1,4399.2,4119.2,4157.5,3802.0,3911.4,4031.2,4914.0,3979.1,4286.5,4819.0,4856.2
DE,Wholesale trade,1152.2,1218.2,1282.1,1421.4,1406.9,1441.4,1699.9,1914.9,2019.3,2322.8,2284.6,2277.7,2138.9,2211.3,2270.4,2290.1,2233.1,2265.3,2167.2,2162.3,1870.1,1939.0,2000.8
DE,Retail trade,1649.7,1805.6,1917.4,1989.6,1891.9,2005.7,2149.0,2294.4,2391.1,2459.4,2470.8,2366.9,2312.0,2351.2,2401.3,2474.3,2564.4,2568.0,2622.9,2698.5,2744.5,2808.5,2890.4
DE,Transportation and warehousing,444.4,527.5,568.3,604.2,623.9,606.2,621.8,726.2,722.0,768.1,760.7,772.5,744.0,751.8,801.8,853.0,926.1,1002.1,1090.0,1085.9,1099.1,1144.4,1257.3
DE,Information,722.1,872.6,833.8,838.3,893.2,998.0,979.4,1083.8,1040.4,1024.8,1086.4,1274.9,1327.8,1721.6,1922.4,2019.6,1552.2,1266.6,1108.9,1092.5,982.5,983.2,1033.1
DE,Finance and insurance,7534.4,9118.3,10606.8,12142.9,13537.5,12959.6,14017.9,14491.9,15072.8,16198.0,16317.0,12267.5,15311.6,15875.0,16594.8,16860.6,15370.8,21118.2,22676.6,21064.0,20379.0,20742.8,21796.3
DE,Real estate and rental and leasing,5991.0,6458.7,7022.8,7504.3,8700.6,8413.2,7818.5,7652.2,6611.5,6747.2,6984.7,9281.3,9314.1,8872.5,9485.7,9572.4,9982.6,9756.1,10714.1,10461.3,10157.0,12164.7,12461.5
DE,"Professional, scientific, and technical services",1954.5,2282.7,2385.4,2513.6,2661.6,2704.5,2852.0,3176.8,3284.0,3218.8,3294.7,3652.1,3437.8,3586.6,4069.1,4668.6,4739.8,4984.5,5209.4,4339.6,4670.8,4810.9,4958.9
DE,Management of companies and enterprises,1082.1,1104.7,1084.2,1197.4,1175.2,1233.3,1237.8,1322.8,1269.3,1473.4,1411.9,1529.1,1325.4,1490.5,1448.1,1363.4,1186.9,1133.1,855.8,1650.4,1860.3,1701.9,1858.5
DE,Administrative and support and waste management and remediation services,643.6,704.9,778.5,856.6,819.5,762.8,817.5,916.1,1090.1,1208.0,1300.6,1248.4,1150.9,1208.5,1285.4,1314.0,1405.1,1514.6,1550.4,1549.4,1686.1,1879.8,1934.3
DE,Educational services,164.7,171.1,188.9,201.1,219.3,229.4,252.4,286.1,297.0,333.3,341.5,364.5,397.8,403.1,406.4,431.4,431.0,464.8,441.1,451.0,442.7,450.3,464.3
DE,Health care and social assistance,1577.5,1715.2,1799.5,1953.1,2121.6,2273.7,2491.3,2697.9,2888.0,3079.1,3278.2,3609.4,3808.9,3907.6,4154.5,4317.6,4461.6,4701.7,4973.0,5190.7,5351.7,5550.6,5809.3
DE,"Arts, entertainment, and recreation",208.7,232.9,258.7,306.0,300.0,381.7,396.4,382.7,348.9,387.0,387.9,399.5,424.2,499.9,545.1,508.7,464.4,436.5,435.9,445.3,458.2,403.0,437.8
DE,Accommodation and food services,672.8,774.5,840.7,923.8,925.8,940.5,1002.1,1085.8,1061.1,1099.6,1062.4,1090.7,1023.1,1067.1,1124.4,1173.9,1203.9,1299.5,1391.9,1471.3,1515.9,1679.1,1768.5
DE,Other services (except government and government enterprises),516.3,580.6,612.2,661.3,661.6,707.4,759.9,797.3,863.5,922.7,920.5,907.0,853.4,842.4,844.9,871.9,864.9,899.5,934.9,965.8,988.6,1024.1,1083.6
DE,Government and government enterprises,3066.2,3257.2,3479.4,3714.2,3935.1,4362.9,4506.2,4703.2,5103.9,5167.3,5570.5,5857.6,6171.4,6150.6,6314.6,6331.7,6388.6,6360.5,6557.6,6664.7,7040.0,7581.8,7881.5
DC,All industry total,52483.3,54780.2,58751.3,61033.2,65518.4,70072.6,74178.3,80557.4,85349.2,88580.5,94036.8,99532.3,100916.9,106097.8,109998.8,112610.0,115021.1,119722.8,124853.7,129477.1,132853.6,138773.5,143389.3
DC,"Agriculture, forestry, fishing and hunting",0.7,0.9,0.9,1.0,0.7,0.6,0.6,0.6,0.5,0.7,0.3,0.1,0.1,0.3,0.3,0.4,0.4,0.4,0.5,0.9,1.4,1.3,1.4
DC,"Mining, quarrying, and oil and gas extraction",12.9,13.9,17.4,21.4,17.9,17.9,11.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,Utilities,607.4,608.8,705.3,763.8,759.0,757.2,821.0,879.1,1002.1,1108.4,1204.7,1261.8,1439.4,1501.4,1368.2,1209.4,1202.3,1209.6,1224.9,1211.7,1245.9,1428.3,1434.4
DC,Construction,446.4,511.6,571.9,714.3,818.7,991.8,1022.4,1060.4,1073.8,1052.6,1052.9,1093.5,995.4,959.7,1094.5,1359.0,1430.2,1470.1,1449.8,1418.9,1611.0,1712.7,1675.9
DC,Manufacturing,290.8,307.2,272.5,282.3,297.5,283.0,293.9,328.1,286.1,265.5,263.7,251.2,251.9,239.8,281.8,229.7,241.6,215.3,249.4,278.4,301.5,309.8,304.8
DC,Wholesale trade,584.2,580.0,630.3,619.4,575.0,565.3,648.9,687.5,738.1,758.6,816.9,861.1,843.8,937.0,955.7,1084.8,1112.7,1187.8,1234.2,1211.5,1247.0,1250.5,1448.8
DC,Retail trade,726.3,776.3,792.7,788.9,802.1,830.2,909.0,949.6,1004.6,1050.8,1070.8,1056.7,1036.9,1153.9,1182.2,1233.9,1285.3,1364.4,1445.7,1554.9,1592.4,1645.0,1709.2
DC,Transportation and warehousing,272.6,311.4,327.6,353.0,406.4,298.7,320.6,313.6,293.6,306.4,326.7,411.0,383.2,386.6,386.9,429.5,386.0,408.1,527.0,526.0,459.5,407.4,397.9
DC,Information,3777.6,3700.7,4127.3,3568.4,4004.7,4786.5,5108.8,5696.3,6225.8,5919.3,6309.7,6329.7,6100.8,6189.4,6198.5,5697.2,6277.0,6063.6,6344.6,6645.7,7081.5,7670.8,8317.2
DC,Finance and insurance,2339.1,2747.3,2981.2,3173.5,3319.4,3074.3,2982.8,3354.2,3280.5,3655.3,4159.7,3512.8,3184.1,3473.9,3593.2,3974.8,4090.6,4548.6,5007.5,5389.1,5539.3,6304.9,6376.6
DC,Real estate and rental and leasing,3673.3,3773.3,4125.4,4489.0,4830.2,5028.3,5396.4,5978.3,6404.2,6832.6,7248.0,7569.5,7618.0,8221.6,8856.2,9588.8,9912.7,10709.1,11125.8,11326.6,11400.7,11107.4,11553.2
DC,"Professional, scientific, and technical services",8575.0,9643.2,10572.7,11302.9,12439.7,13419.1,14522.4,16424.1,17247.9,18504.4,20134.9,22500.8,21439.4,21816.4,22936.7,23741.9,23807.8,24828.6,26187.2,27717.4,28209.1,29064.3,30260.6
DC,Management of companies and enterprises,235.3,290.9,299.1,432.1,424.0,399.4,295.2,290.7,327.3,384.5,485.4,440.2,463.7,593.3,541.6,615.0,587.7,651.8,813.1,701.9,771.7,835.9,889.0
DC,Administrative and support and waste management and remediation services,1112.7,1174.6,1268.3,1519.0,1617.8,1641.1,1810.3,1925.5,2178.0,2315.3,2494.2,2648.7,2550.6,2662.7,2980.2,3021.5,3104.0,3235.1,3391.7,3363.9,3483.8,3447.3,3594.0
DC,Educational services,1737.0,1878.6,1996.8,1970.8,1929.3,2052.0,2347.0,2608.6,2627.1,2761.8,2859.9,3184.6,3576.1,3688.0,3805.1,3864.2,4211.9,4396.3,4489.1,4702.1,4615.9,4742.5,4906.0
DC,Health care and social assistance,2177.5,2216.7,2338.4,2531.4,2898.8,3126.0,3313.3,3515.6,3620.3,3789.8,4092.9,4361.0,4601.8,4895.0,5112.2,5163.6,5294.4,5617.8,5886.2,6143.1,6295.7,6540.8,6757.3
DC,"Arts, entertainment, and recreation",322.4,401.9,420.6,490.8,615.1,666.4,693.6,739.1,781.8,781.6,690.4,820.9,844.1,906.5,785.0,919.1,887.6,969.7,1023.5,1066.8,1259.7,1334.2,1375.6
DC,Accommodation and food services,1600.7,1633.3,1863.3,2092.5,2085.8,2148.5,2243.1,2463.9,2658.6,2759.5,3037.4,2998.2,2965.2,3172.8,3284.1,3617.6,3879.9,4018.7,4369.5,4429.9,4598.8,4983.8,5308.4
DC,Other services (except government and government enterprises),3318.6,3560.9,3743.3,4029.6,4356.6,4666.4,4698.7,5103.8,5445.3,5766.8,6266.6,6784.3,6895.8,6943.8,7293.2,7567.9,7894.4,8305.7,8718.3,9072.3,9390.5,10052.2,10456.2
DC,Government and government enterprises,20672.7,20648.7,21696.0,21889.3,23319.7,25319.9,26738.4,28233.4,30153.4,30566.5,31521.7,33446.2,35726.6,38355.7,39343.2,39291.4,39414.4,40522.1,41365.6,42716.0,43748.2,45934.2,46622.8
FL,All industry total,401688.9,429188.3,456797.9,488466.1,516558.8,548397.8,583447.2,636087.5,697260.1,744660.6,768568.1,750972.8,725658.1,738242.3,746535.3,768722.9,800886.0,840386.4,897754.7,941561.2,990096.6,1050298.4,1106500.1
FL,"Agriculture, forestry, fishing and hunting",5276.4,5704.6,5398.4,5595.4,5441.9,5301.6,5513.1,5841.2,6063.1,6253.1,6329.7,5740.9,5574.1,6312.9,6179.7,6682.8,6431.4,6474.3,6931.0,6205.7,6639.0,6444.8,6452.8
FL,"Mining, quarrying, and oil and gas extraction",659.6,654.3,754.0,669.5,623.5,678.0,733.1,880.6,1102.0,1250.4,1493.3,1920.6,1220.5,1217.4,1752.6,1786.9,1710.9,1289.2,1027.0,1246.0,1433.9,1582.3,1485.8
FL,Utilities,8920.1,8580.1,9445.0,9487.0,10335.9,9432.7,9977.1,11168.7,11262.1,13670.1,14059.3,14387.4,16154.2,16252.5,16346.3,16249.8,16395.7,16954.0,17062.0,16534.8,17279.1,17713.6,18556.8
FL,Construction,19643.3,22830.9,25310.1,28678.8,32021.6,34353.0,38059.3,45587.4,55372.4,60563.3,57133.7,44242.0,33892.3,33654.6,33102.3,29183.2,27504.7,33355.5,39088.5,45661.6,50915.6,57067.2,60532.1
FL,Manufacturing,29828.5,30064.2,30635.3,31336.2,30193.0,30935.1,31365.5,34130.0,36712.0,39871.6,42229.4,39509.8,38029.8,36972.4,36935.8,37021.2,40682.4,42827.1,48576.0,50097.2,52312.9,56065.4,58881.3
FL,Wholesale trade,28270.8,30501.2,31830.1,34175.5,34284.1,34915.5,37286.1,41747.9,46250.8,50147.5,51793.9,51552.9,47274.5,49819.9,50697.3,54723.5,57921.5,60702.8,65260.3,65581.0,68637.2,73258.4,77370.2
